Id,title,era,age
E616/1830,Excalibur Vol. 1: Forging The Sword,The 2000s,2004/2005
E616/1831,Exiles Vol. 8: Earn Your Wings,The 2000s,2004/2005
E616/1832,Mystique Vol. 3: Unnatural,The 2000s,2004/2005
E616/1833,Man-Thing: Whatever Knows Fear,The 2000s,2004/2005
E616/1834,The Pulse Vol. 1: Thin Air,The 2000s,2004/2005
E616/1835,Runaways Vol. 1,The 2000s,2004/2005
E616/1836,Runaways Vol. 3: The Good Die Young (Digest),The 2000s,2004/2005
E616/1837,Runaways Vol. 3: The Good Die Young,The 2000s,2004/2005
E616/1838,Wolverine Vol. 3: Return Of The Native,The 2000s,2004/2005
E616/1839,Uncanny X-Men: The New Age Vol. 1: The End Of History,The 2000s,2004/2005
E616/1840,Venom By Daniel Way Ultimate Collection,The 2000s,2004/2005
E616/1841,Venom Vol. 3: Twist,The 2000s,2004/2005
E616/1842,Daredevil Ultimate Collection 2,The 2000s,2004/2005
E616/1843,Daredevil Vol. 4,The 2000s,2004/2005
E616/1844,Daredevil Vol. 10: The Widow,The 2000s,2004/2005
E616/1845,Mary Jane Vol. 1: Circle Of Friends,The 2000s,2004/2005
E616/1846,Spider-Man Vol. 3: Swingtime,The 2000s,2004/2005
E616/1847,Marvel Knights 2099,The 2000s,2004/2005
E616/1848,Wolverine: The End,The 2000s,2004/2005
E616/1849,Astonishing X-Men Vol. 1: Gifted,The 2000s,2004/2005
E616/1850,Astonishing X-Men Vol. 1: Gifted (Hardcover Edition With Motion Comic DVD),The 2000s,2004/2005
E616/1851,District X Vol. 1: Mr. M,The 2000s,2004/2005
E616/1852,New X-Men: Academy X Vol. 1: Choosing Sides,The 2000s,2004/2005
E616/1853,Punisher MAX Vol. 1,The 2000s,2004/2005
E616/1854,Punisher MAX Vol. 2: Kitchen Irish,The 2000s,2004/2005
E616/1855,Identity Disc,The 2000s,2004/2005
E616/1856,Venom vs. Carnage,The 2000s,2004/2005
E616/1857,Marvel Holiday Special 2004,The 2000s,2004/2005
E616/1858,Fantastic Four Vol. 5: Disassembled,The 2000s,2004/2005
E616/1859,Spectacular Spider-Man Vol. 4: Disassembled,The 2000s,2004/2005
E616/1860,Avengers Disassembled: Captain America,The 2000s,2004/2005
E616/1861,Avengers Disassembled: Thor,The 2000s,2004/2005
E616/1862,Avengers Disassembled: Iron Man,The 2000s,2004/2005
E616/1863,"Avengers Disassembled: Iron Man, Thor And Captain America",The 2000s,2004/2005
E616/1864,Marvel Graphic Novels And Related Publications,The 2000s,2004/2005
E616/1865,Avengers Disassembled,The 2000s,2004/2005
E616/1866,Young Avengers Vol. 1: Sidekicks,The 2000s,2004/2005
E616/1867,The Best Of Spider-Man Vol. 4,The 2000s,2004/2005
E616/1868,Amazing Spider-Man Vol. 8: Sins Past,The 2000s,2004/2005
E616/1869,Arana Vol. 1: Heart Of The Spider,The 2000s,2004/2005
E616/1870,Marvel: Powerless,The 2000s,2004/2005
E616/1871,Marvel Knights 4 Vol. 2: The Stuff Of Nightmares,The 2000s,2004/2005
E616/1872,Fantastic Four Vol. 2: Doom,The 2000s,2004/2005
E616/1873,Spider-Man Vol. 4: The Goblin Strikes,The 2000s,2004/2005
E616/1874,X-Men: Day Of The Atom,The 2000s,2004/2005
E616/1875,Rogue Vol. 1: Going Rogue,The 2000s,2004/2005
E616/1876,Elektra: The Hand,The 2000s,2004/2005
E616/1877,Hulk / Thing: Hard Knocks,The 2000s,2004/2005
E616/1878,Hulk Vol. 1: Incredible,The 2000s,2004/2005
E616/1879,Sabretooth: Open Season,The 2000s,2004/2005
E616/1880,What If… Why Not?,The 2000s,2004/2005
E616/1881,Doctor Spectrum: Full Spectrum,The 2000s,2004/2005
E616/1882,X-Force And Cable: The Legend Returns,The 2000s,2004/2005
E616/1883,Bullseye: Greatest Hits,The 2000s,2004/2005
E616/1884,Exiles Ultimate Collection 3,The 2000s,2004/2005
E616/1885,Exiles Vol. 9: Bump In The Night,The 2000s,2004/2005
E616/1886,X-Factor: Madrox: Multiple Choice,The 2000s,2004/2005
E616/1887,Uncanny X-Men: The New Age Vol. 2: The Cruelest Cut,The 2000s,2004/2005
E616/1888,Fantastic Four Vol. 3: The Return Of Doom,The 2000s,2004/2005
E616/1889,Spider-Man Vol. 5: Spidey Strikes Back,The 2000s,2004/2005
E616/1890,Spider-Man Team-Up Vol. 1: A Little Help from My Friends,The 2000s,2004/2005
E616/1891,Black Widow: Homecoming,The 2000s,2004/2005
E616/1892,Cable And Deadpool Vol. 2: The Burnt Offering,The 2000s,2004/2005
E616/1893,Alpha Flight: Waxing Poetic,The 2000s,2004/2005
E616/1894,Excalibur Vol. 2: Saturday Night Fever,The 2000s,2004/2005
E616/1895,She-Hulk Vol. 2: Superhuman Law,The 2000s,2004/2005
E616/1896,Gambit Vol. 1: House Of Cards,The 2000s,2004/2005
E616/1897,Mystique by Sean McKeever Ultimate Collection,The 2000s,2004/2005
E616/1898,Mystique Vol. 4: Quiet,The 2000s,2004/2005
E616/1899,Nightcrawler Vol. 1: The Devil Inside,The 2000s,2004/2005
E616/1900,Daredevil Vol. 11: The Golden Age,The 2000s,2004/2005
E616/1901,Wolverine: Enemy Of The State Volume 1,The 2000s,2004/2005
E616/1902,Spider-Man: India,The 2000s,2004/2005
E616/1903,Amazing Spider-Man Ultimate Collection 3,The 2000s,2004/2005
E616/1904,Amazing Spider-Man Vol. 9: Skin Deep,The 2000s,2004/2005
E616/1905,Marvel Knights Spider-Man Vol. 1: Down Among The Dead Men,The 2000s,2004/2005
E616/1906,Marvel Knights Spider-Man Vol. 2: Venomous,The 2000s,2004/2005
E616/1907,Marvel Knights Spider-Man Vol. 3: The Last Stand,The 2000s,2004/2005
E616/1908,Marvel Knights Spider-Man Vol. 1,The 2000s,2004/2005
E616/1909,Marvel Team-Up Vol. 1: The Golden Child,The 2000s,2004/2005
E616/1910,Fantastic Four Vol. 3,The 2000s,2004/2005
E616/1911,Fantastic Four Vol. 6: Rising Storm,The 2000s,2004/2005
E616/1912,New X-Men: Academy X Vol. 2: Haunted,The 2000s,2004/2005
E616/1913,New Thunderbolts Vol. 1: One Step Forward,The 2000s,2004/2005
E616/1914,Punisher MAX Vol. 3: Mother Russia,The 2000s,2004/2005
E616/1915,Exiles Vol. 10: Age Of Apocalypse,The 2000s,2004/2005
E616/1916,Spectacular Spider-Man Vol. 5: Sins Remembered,The 2000s,2004/2005
E616/1917,Fantastic Four: The Ultimate Guide,The 2000s,2004/2005
E616/1918,Spectacular Spider-Man Vol. 6: Final Curtain,The 2000s,2004/2005
E616/1919,New Invaders: To End All Wars,The 2000s,2004/2005
E616/1920,Captain America And The Falcon Vol. 2: Brothers And Keepers,The 2000s,2004/2005
E616/1921,New Avengers Vol. 1: Breakout,The 2000s,2004/2005
E616/1922,X-Men / Fantastic Four,The 2000s,2004/2005
E616/1923,Phoenix: Endsong,The 2000s,2004/2005
E616/1924,X-Men: The New Age Of Apocalypse,The 2000s,2004/2005
E616/1925,Secret War,The 2000s,2004/2005
E616/1926,The Pulse Vol. 2: Secret War,The 2000s,2004/2005
E616/1927,Marvel Masters: The British Invasion Vol. 1,The 2000s,2004/2005
E616/1928,Marvel Masters: The British Invasion Vol. 2,The 2000s,2004/2005
E616/1929,Comics Creators on Fantastic Four,The 2000s,2004/2005
E616/1930,Captain America: Winter Soldier Vol. 1,The 2000s,2004/2005
E616/1931,Marvel Knights 4 Vol. 3: Divine Time,The 2000s,2004/2005
E616/1932,Spider-Man / Human Torch: I’m With Stupid,The 2000s,2004/2005
E616/1933,Spider-Man And The Human Torch,The 2000s,2004/2005
E616/1934,X-23: Innocence Lost,The 2000s,2004/2005
E616/1935,X-Men: Golgotha,The 2000s,2004/2005
E616/1936,X-Force: Shatterstar,The 2000s,2004/2005
E616/1937,Fantastic Four: Clobberin’ Time,The 2000s,2004/2005
E616/1938,House Of M Prelude: Excalibur,The 2000s,2004/2005
E616/1939,Fantastic Four: The Movie,The 2000s,2004/2005
E616/1940,Astonishing X-Men Vol. 1,The 2000s,2004/2005
E616/1941,Astonishing X-Men Vol. 2: Dangerous,The 2000s,2004/2005
E616/1942,District X Vol. 2: Underground,The 2000s,2004/2005
E616/1943,Arana Vol. 2: In The Beginning,The 2000s,2004/2005
E616/1944,Hulk: Tempest Fugit,The 2000s,2004/2005
E616/1945,Stormbreaker: The Saga Of Beta Ray Bill,The 2000s,2004/2005
E616/1946,Rogue Vol. 2: Forget-Me-Not,The 2000s,2004/2005
E616/1947,Fantastic Four: Foes,The 2000s,2004/2005
E616/1948,Gambit Vol. 2: Hath No Fury,The 2000s,2004/2005
E616/1949,Uncanny X-Men: The New Age Vol. 3: On Ice,The 2000s,2004/2005
E616/1950,Daredevil: Redemption,The 2000s,2004/2005
E616/1951,Wolverine: Soultaker,The 2000s,2004/2005
E616/1952,Mary Jane Vol. 2: Homecoming,The 2000s,2004/2005
E616/1953,Marvel Adventures Spider-Man Vol. 1: The Sinister Six,The 2000s,2004/2005
E616/1954,Power Pack: Pack Attack!,The 2000s,2004/2005
E616/1955,New X-Men: Academy X Vol. 3: X-posed,The 2000s,2004/2005
E616/1956,Last Hero Standing,The 2000s,2004/2005
E616/1957,Great Lakes Avengers Vol. 1: Misassembled,The 2000s,2004/2005
E616/1958,Black Panther Vol.1: Who Is The Black Panther,The 2000s,2004/2005
E616/1959,Runaways Vol. 4: True Believers (Digest),The 2000s,2004/2005
E616/1960,Runaways Vol. 4: True Believers,The 2000s,2004/2005
E616/1961,"Livewires Vol. 1: Clockwork Thugs, Yo",The 2000s,2004/2005
E616/1962,Daredevil Vol. 5,The 2000s,2004/2005
E616/1963,Daredevil Vol. 12: Decalogue,The 2000s,2004/2005
E616/1964,Hercules: The New Labors Of Hercules,The 2000s,2004/2005
E616/1965,The Marvel Encyclopedia Vol. 6: Fantastic Four,The 2000s,2004/2005
E616/1966,NYX: Wannabe,The 2000s,2004/2005
E616/1967,NYX / X-23: Innocence Lost,The 2000s,2004/2005
E616/1968,Supreme Power Vol. 3: High Command,The 2000s,2004/2005
E616/1969,Shanna The She-Devil,The 2000s,2004/2005
E616/1970,Deadpool And Cable Ultimate Collection 1,The 2000s,2004/2005
E616/1971,Cable And Deadpool Vol. 3: The Human Race,The 2000s,2004/2005
E616/1972,Wolverine: Enemy Of The State,The 2000s,2004/2005
E616/1973,Wolverine: Enemy Of The State Volume 2,The 2000s,2004/2005
E616/1974,Spellbinders: Signs And Wonders,The 2000s,2004/2005
E616/1975,Exiles Vol. 11: Time Breakers,The 2000s,2004/2005
E616/1976,Punisher MAX Vol. 2,The 2000s,2004/2005
E616/1977,Punisher MAX Vol. 4: Up Is Down And Black Is White,The 2000s,2004/2005
E616/1978,Spider-Man: Breakout,The 2000s,2004/2005
E616/1979,Toxin: The Devil You Know,The 2000s,2004/2005
E616/1980,New Avengers Vol. 1,The 2000s,2004/2005
E616/1981,New Avengers Vol. 2: Sentry,The 2000s,2004/2005
E616/1982,New X-Men: Hellions,The 2000s,2004/2005
E616/1983,X-Men: Bizarre Love Triangle,The 2000s,2004/2005
E616/1984,Avengers: The Ultimate Guide,The 2000s,2004/2005
E616/1985,Marvel Super Hero Team-Up,The 2000s,2004/2005
E616/1986,The Best Of Spider-Man Vol. 5,The 2000s,2004/2005
E616/1987,Amazing Spider-Man Vol. 10: New Avengers,The 2000s,2004/2005
E616/1988,Marvel Knights Spider-Man Vol. 4: Wild Blue Yonder,The 2000s,2004/2005
E616/1989,New Thunderbolts Vol. 2: Modern Marvels,The 2000s,2004/2005
E616/1990,Scorpion: Poison Tomorrow,The 2000s,2004/2005
E616/1991,Machine Teen: History 101001,The 2000s,2004/2005
E616/1992,Ororo: Before The Storm,The 2000s,2004/2005
E616/1993,Marvel Adventures Fantastic Four Vol. 1: Family Of Heroes,The 2000s,2004/2005
E616/1994,Marvel Adventures Spider-Man Vol. 1,The 2000s,2004/2005
E616/1995,Marvel Adventures Spider-Man Vol. 2: Power Struggle,The 2000s,2004/2005
E616/1996,Marvel Team-Up Vol. 2: Master Of The Ring,The 2000s,2004/2005
E616/1997,Fantastic Four by J. Michael Straczynski Vol. 1,The 2000s,2004/2005
E616/1998,Imperfects,The 2000s,2004/2005
E616/1999,Gravity,The 2000s,2004/2005
E616/2000,X-Men: Kitty Pryde: Shadow And Flame,The 2000s,2004/2005
E616/2001,House Of M Vol. 1,The 2000s,House of M
E616/2002,House Of M Vol. 2,The 2000s,House of M
E616/2003,House Of M Vol. 3,The 2000s,House of M
E616/2004,House Of M Vol. 4,The 2000s,House of M
E616/2005,House Of M,The 2000s,House of M
E616/2006,House Of M: World Of M Featuring Wolverine,The 2000s,House of M
E616/2007,House Of M: Fantastic Four / Iron Man,The 2000s,House of M
E616/2008,House Of M: Spider-Man,The 2000s,House of M
E616/2009,House Of M: Incredible Hulk,The 2000s,House of M
E616/2010,House Of M: Uncanny X-Men,The 2000s,House of M
E616/2011,House Of M: Mutopia X,The 2000s,House of M
E616/2012,House Of M: New X-Men,The 2000s,House of M
E616/2013,House Of M: Avengers,The 2000s,House of M
E616/2014,House Of M: Civil War,The 2000s,House of M
E616/2015,House Of M: Masters Of Evil,The 2000s,House of M
E616/2016,Mega Morphs,Civil war,Pre-Civil war
E616/2017,Marvel Monsters,Civil war,Pre-Civil war
E616/2018,X-Men / Black Panther: Wild Kingdom,Civil war,Pre-Civil war
E616/2019,Nightcrawler Vol. 2: The Winding Way,Civil war,Pre-Civil war
E616/2020,Marvel Knights 4 Vol. 4: Impossible Things Happen Every Day,Civil war,Pre-Civil war
E616/2021,Daredevil vs. Punisher: Means And Ends,Civil war,Pre-Civil war
E616/2022,Defenders: Indefensible,Civil war,Pre-Civil war
E616/2023,Weapon X: Days Of Future Now,Civil war,Pre-Civil war
E616/2024,Captain Universe: Universal Heroes,Civil war,Pre-Civil war
E616/2025,Marvel Holiday Special,Civil war,Pre-Civil war
E616/2026,Punisher: From First To Last,Civil war,Pre-Civil war
E616/2027,New Warriors: Reality Check,Civil war,Pre-Civil war
E616/2028,Arana Vol. 3: Night Of The Hunter,Civil war,Pre-Civil war
E616/2029,Exiles Ultimate Collection 4,Civil war,Pre-Civil war
E616/2030,Exiles Vol. 12: World Tour Book 1,Civil war,Pre-Civil war
E616/2031,Drax The Destroyer: Earth Fall,Civil war,Pre-Civil war
E616/2032,What If? Mirror Mirror,Civil war,Pre-Civil war
E616/2033,Spider-Man / Black Cat: The Evil That Men Do,Civil war,Pre-Civil war
E616/2034,Daredevil Vol. 6,Civil war,Pre-Civil war
E616/2035,Daredevil Ultimate Collection 3,Civil war,Pre-Civil war
E616/2036,Daredevil by Brian Michael Bendis And Alex Maleev Omnibus Vol. 2,Civil war,Pre-Civil war
E616/2037,Daredevil Vol. 13: The Murdock Papers,Civil war,Pre-Civil war
E616/2038,Runaways Vol. 2,Civil war,Pre-Civil war
E616/2039,Runaways Vol. 5: Escape To New York (Digest),Civil war,Pre-Civil war
E616/2040,Runaways Vol. 5: Escape To New York,Civil war,Pre-Civil war
E616/2041,Supreme Power Vol. 2,Civil war,Pre-Civil war
E616/2042,Supreme Power: Hyperion,Civil war,Pre-Civil war
E616/2043,Cable And Deadpool Vol. 4: Bosom Buddies,Civil war,Pre-Civil war
E616/2044,X-Men: Colussus: Bloodline,Civil war,Pre-Civil war
E616/2045,New Avengers Vol. 3: Secrets And Lies,Civil war,Pre-Civil war
E616/2046,Amazing Spider-Man Ultimate Collection 4,Civil war,Pre-Civil war
E616/2047,Spider-Man: The Other,Civil war,Pre-Civil war
E616/2048,Fantastic Four / Iron Man: Big In Japan,Civil war,Pre-Civil war
E616/2049,Marvel Adventures Fantastic Four Vol. 2: Fantastic Voyages,Civil war,Pre-Civil war
E616/2050,X-Men / Power Pack: The Power Of X,Civil war,Pre-Civil war
E616/2051,Incredible Hulk: Planet Hulk Prelude,Civil war,Pre-Civil war
E616/2052,Decimation: X-Men: The Day After,Civil war,Pre-Civil war
E616/2053,The Unauthorized X-Men,Civil war,Pre-Civil war
E616/2054,Punisher: Very Special Holidays,Civil war,Pre-Civil war
E616/2055,Captain America: Winter Soldier Ultimate Collection,Civil war,Pre-Civil war
E616/2056,Captain America: Winter Soldier Vol. 2,Civil war,Pre-Civil war
E616/2057,Supreme Power: Nighthawk,Civil war,Pre-Civil war
E616/2058,Black Widow: The Things They Say About Her,Civil war,Pre-Civil war
E616/2059,Ghost Rider: The Road To Damnation,Civil war,Pre-Civil war
E616/2060,Punisher MAX Vol. 5: The Slavers,Civil war,Pre-Civil war
E616/2061,She-Hulk Vol. 3: Time Trials,Civil war,Pre-Civil war
E616/2062,Black Panther: Bad Mutha,Civil war,Pre-Civil war
E616/2063,Fantastic Four: The Life Fantastic,Civil war,Pre-Civil war
E616/2064,New X-Men: Childhood’s End Vol. 1,Civil war,Pre-Civil war
E616/2065,Marvel Adventures Spider-Man Vol. 3: Doom with A View,Civil war,Pre-Civil war
E616/2066,X-Men: The Ultimate Guide,Civil war,Pre-Civil war
E616/2067,Iron Man: Extremis,Civil war,Pre-Civil war
E616/2068,The Pulse Vol. 3: Fear,Civil war,Pre-Civil war
E616/2069,New Thunderbolts Vol. 3: Right Of Power,Civil war,Pre-Civil war
E616/2070,Decimation: Generation M,Civil war,Pre-Civil war
E616/2071,Marvel Team-Up Vol. 3: League Of Losers,Civil war,Pre-Civil war
E616/2072,Punisher Vs. Bullseye,Civil war,Pre-Civil war
E616/2073,Sentinel Vol. 3: Past Imperfect,Civil war,Pre-Civil war
E616/2074,Wolverine: Origins And Endings,Civil war,Pre-Civil war
E616/2075,Uncanny X-Men: The New Age Vol. 4: End Of Greys,Civil war,Pre-Civil war
E616/2076,Untold Tales Of The New Universe,Civil war,Pre-Civil war
E616/2077,Comics Creators on X-Men,Civil war,Pre-Civil war
E616/2078,The Sentry: Reborn,Civil war,Pre-Civil war
E616/2079,X-Factor Vol. 1: The Longest Night,Civil war,Pre-Civil war
E616/2080,Books Of Doom,Civil war,Pre-Civil war
E616/2081,Spider-Man Loves Mary Jane Vol. 1,Civil war,Pre-Civil war
E616/2082,Spider-Man Loves Mary Jane Vol. 1: Super Crush,Civil war,Pre-Civil war
E616/2083,Spider-Woman: Origin,Civil war,Pre-Civil war
E616/2084,Death’s Head 3.0: Unnatural Selection,Civil war,Pre-Civil war
E616/2085,Marvel Zombies,Civil war,Pre-Civil war
E616/2086,Captain America: Red Menace Vol. 1,Civil war,Pre-Civil war
E616/2087,X-Men: Apocalypse / Dracula,Civil war,Pre-Civil war
E616/2088,Civil War: The Road To Civil War,Civil war,Road to Civil war
E616/2089,New Excalibur Vol. 1: Defenders Of The Realm,Civil war,Road to Civil war
E616/2090,X-Men: Deadly Genesis,Civil war,Road to Civil war
E616/2091,Iron Man: The Inevitable,Civil war,Road to Civil war
E616/2092,Decimation: Son Of M,Civil war,Road to Civil war
E616/2093,Ares: God Of War,Civil war,Road to Civil war
E616/2094,Decimation: Sentinel Squad O*N*E,Civil war,Road to Civil war
E616/2095,Decimation: X-Men: The 198,Civil war,Road to Civil war
E616/2096,X-Statix Presents: Dead Girl,Civil war,Road to Civil war
E616/2097,New Mangaverse: Rings Of Fate,Civil war,Road to Civil war
E616/2098,Marvel Adventures Fantastic Four Vol. 1,Civil war,Road to Civil war
E616/2099,Marvel Adventures Fantastic Four Vol. 3: World’s Greatest,Civil war,Road to Civil war
E616/2100,X-Men: The End Book 1: Dreamers And Demons,Civil war,Road to Civil war
E616/2101,X-Men: The End Book 2: Heroes And Martyrs,Civil war,Road to Civil war
E616/2102,X-Men: The End Book 3: Men And X-Men,Civil war,Road to Civil war
E616/2103,X-Men: The End Trilogy,Civil war,Road to Civil war
E616/2104,GeNext,Civil war,Road to Civil war
E616/2105,GeNext: United,Civil war,Road to Civil war
E616/2106,Young Avengers,Civil war,Road to Civil war
E616/2107,Young Avengers Vol. 2: Family Matters,Civil war,Road to Civil war
E616/2108,Thing: Idol Of Millions,Civil war,Road to Civil war
E616/2109,Marvel Knights 4: The Resurrection Of Nicholas Scratch,Civil war,Road to Civil war
E616/2110,Exiles Vol. 13: World Tour Book 2,Civil war,Road to Civil war
E616/2111,Daughters Of The Dragon: Samurai Bullets,Civil war,Road to Civil war
E616/2112,Nextwave: This Is What They Want,Civil war,Road to Civil war
E616/2113,Marvel Romance Redux: Another Kind Of Love,Civil war,Road to Civil war
E616/2114,Cable And Deadpool Vol. 5: Living Legends,Civil war,Road to Civil war
E616/2115,New Avengers Vol. 2,Civil war,Road to Civil war
E616/2116,New Avengers Vol. 4: The Collective,Civil war,Road to Civil war
E616/2117,Sensational Spider-Man: Feral,Civil war,Road to Civil war
E616/2118,X-Men: The Blood Of Apocalypse,Civil war,Road to Civil war
E616/2119,Marvel Adventures Spider-Man Vol. 4: Concrete Jungle,Civil war,Road to Civil war
E616/2120,New X-Men: Childhood’s End Vol. 2,Civil war,Road to Civil war
E616/2121,Uncanny X-Men: The New Age Vol. 5: First Foursaken,Civil war,Road to Civil war
E616/2122,X-Men: The Characters And Their Universe,Civil war,Road to Civil war
E616/2123,Amazing Marvel Universe,Civil war,Road to Civil war
E616/2124,Uncanny X-Men: Rise And Fall Of The Shi’ar Empire,Civil war,Road to Civil war
E616/2125,Annihilation Book 1,Civil war,Road to Civil war
E616/2126,Squadron Supreme: The Pre-War Years,Civil war,Road to Civil war
E616/2127,Annihilation Book 2,Civil war,Road to Civil war
E616/2128,Daredevil: The Devil Inside And Out Vol. 1,Civil war,Road to Civil war
E616/2129,Friendly Neighborhood Spider-Man Vol. 1: Derailed,Civil war,Road to Civil war
E616/2130,Runaways Vol. 6: Parental Guidance (Digest),Civil war,Road to Civil war
E616/2131,Runaways Vol. 6: Parental Guidance,Civil war,Road to Civil war
E616/2132,Storm,Civil war,Road to Civil war
E616/2133,Black Panther: The Bride,Civil war,Road to Civil war
E616/2134,Ms. Marvel Vol. 1: Best Of The Best,Civil war,Road to Civil war
E616/2135,Power Pack Vol. 1,Civil war,Road to Civil war
E616/2136,Avengers And Power Pack: Assemble!,Civil war,Road to Civil war
E616/2137,Last Planet Standing,Civil war,Road to Civil war
E616/2138,Punisher MAX Vol. 3,Civil war,Road to Civil war
E616/2139,Punisher MAX Vol. 6: Barracuda,Civil war,Road to Civil war
E616/2140,Civil War: Thunderbolts,Civil war,Road to Civil war
E616/2141,Wolverine Origins Vol. 1: Born In Blood,Civil war,Road to Civil war
E616/2142,Marvel Adventures: Avengers Vol. 1: Heroes Assembled,Civil war,Road to Civil war
E616/2143,Captain America: Red Menace Vol. 2,Civil war,Road to Civil war
E616/2144,X-Men Fairy Tales,Civil war,Road to Civil war
E616/2145,The Marvel Encyclopedia,Civil war,Road to Civil war
E616/2146,Iron Man: Execute Program,Civil war,Road to Civil war
E616/2147,Moon Knight Vol. 1: The Bottom,Civil war,Road to Civil war
E616/2148,Spider-Man Loves Mary Jane Vol. 2: The New Girl,Civil war,Road to Civil war
E616/2149,Marvel Adventures Fantastic Four Vol. 4: Cosmic Threats,Civil war,Road to Civil war
E616/2150,Civil War: X-Men Universe,Civil war,Road to Civil war
E616/2151,Astonishing X-Men Vol. 3: Torn,Civil war,Road to Civil war
E616/2152,She-Hulk Vol. 4: Laws Of Attraction,Civil war,Road to Civil war
E616/2153,Marvel Team-Up Vol. 4: Freedom Ring,Civil war,Road to Civil war
